$250,000
$159,000
$334,900
$345,000
$220,000
$465,000
$68,000
$265,000
$225,000
$199,000
$379,900
$241,125
$371,990+
$399,900
$415,000
$439,246
$699,900
$325,000
$499,900
$399,900
$249,900
$259,000
$369,500
$255,000
Est. $242,467
$237,000
Est. $236,458
$260,990+
$367,990+
$237,990
$251,990+
$244,990+
$369,990+
$278,990+
$215,000
$303,990+
$395,900+
$310,900+
$275,990+
$249,990
