$899,000
$720,000
$949,990
$380,000
$420,000
$650,000
$465,000
$499,000
$415,000
$397,500
$310,000
$469,000
$560,000
$679,000
$725,000
$187,000
$575,000
$624,900
$624,900
$514,900
$550,000
$425,000
$480,000
$479,000
$415,000
$100,000
$460,000
$400,000
Est. $564,760
$475,000
$625,000
$699,000
$519,000
$445,000
$445,000
$430,000
