$435,000
$399,900
$235,000
$295,000
$375,000
$649,000
$325,000
$399,000
$599,000
$498,000
$300,000
$450,000
$584,500
$447,000
$699,000
$399,000
$170,000
$770,000
$360,000
Est. $282,719
$520,000
$475,000
$166,500
$459,900
$465,000
$599,000
$498,000
$589,990
$584,500
$325,000
$425,000
$357,000
$400,000
$250,000
$475,000
$554,990
$477,990+
$1,000,000
$374,990
$479,999
