$409,000
$725,000
$139,411
$850,000
$828,000
$350,000
$349,000
$345,000
$360,000
$495,000
$468,888
$329,000
$189,900
$185,000
$425,000
$589,000
$440,000
$521,275
$272,000
$519,000
$224,900
$659,990
$720,000
$525,000
$1,195,000
$700,000
$495,000
$663,500
$450,000
$525,000
$550,000
$654,500
$725,000
$449,900
$1,250,000
$445,000
$299,000
$379,000
$230,000
$475,000
$850,000
$475,000
