$650,000
$335,000
$322,625
$249,500
$175,000
$249,500
$184,999
$175,000
$279,000
$144,900
$345,000
$500,000
$285,000
$700,000
$174,999
$159,999
$154,888
$285,000
$265,000
$145,000
$989,000
$300,000
$300,000
$499,900
$400,000
$849,999
$395,000
$250,000
$540,000
$299,000
$255,000
$899,000
$378,000
$368,000
$329,000
$400,000
$393,900
$359,999
$369,000
$699,000
$397,800
