$209,700
$295,000
$770,000
$510,000
$195,000
$249,000
$912,000
$699,900
$195,000
$160,000
$650,000
$225,000
$695,000
$234,500
$349,000
$290,000
$419,900
$550,000
$799,000
$259,000
$217,500
$242,500
$235,000
$215,000
$340,000
$203,000
$269,000
$249,900
$295,000
$310,000
$339,900
$813,000
$423,900
$367,500
$455,000
$329,000
$300,618
$420,000
$310,000
$299,000
